Purpose,Period,AccessMode,SegID,Direction,SegID_Dir,Mode,Name,LongName,RouteDir,LinkSeq,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT
All,pk,walk,0126_003.3,NB,0126_003.3_NB,      4.00,O626,O626,      1.00,     31.00,     40.00,      2.28,      0.12,         0,         0,         0,         0,      2.16,      9.55,      9.55,         0,         0,         0,         0,         0
All,pk,walk,0126_003.8,NB,0126_003.8_NB,      4.00,O626,O626,      1.00,     33.00,     40.00,      0.14,      0.14,         0,         0,         0,         0,         0,      3.36,      3.36,         0,         0,         0,         0,         0
All,pk,walk,UTA_1006,WB,UTA_1006_WB,      4.00,O626,O626,      1.00,     39.00,     40.00,         0,         0,         0,         0,         0,         0,         0,     14.36,      1.54,         0,         0,         0,         0,     12.82
All,pk,walk,UTA_1006,EB,UTA_1006_EB,      4.00,O626,O626,      2.00,      1.00,     40.00,      2.65,      0.41,         0,         0,         0,         0,      2.24,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0126_003.3,SB,0126_003.3_SB,      4.00,O626,O626,      2.00,      8.00,     40.00,      1.28,      1.28,         0,         0,         0,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,pk,walk,0108_000.7,WB,0108_000.7_WB,      4.00,O626,O626,      2.00,     10.00,     40.00,      2.95,      2.95,         0,         0,         0,         0,         0,      1.14,      0.06,         0,         0,         0,         0,      1.08
All,pk,walk,0108_001.0,WB,0108_001.0_WB,      4.00,O626,O626,      2.00,     13.00,     40.00,      2.00,      2.00,         0,         0,         0,         0,         0,      0.27,      0.26,         0,         0,         0,         0,      0.01
All,pk,walk,0108_002.0,WB,0108_002.0_WB,      4.00,O626,O626,      2.00,     14.00,     40.00,      0.29,      0.29,         0,         0,         0,         0,         0,      1.96,      1.91,         0,         0,         0,         0,      0.05
All,pk,walk,0108_002.5,WB,0108_002.5_WB,      4.00,O626,O626,      2.00,     17.00,     40.00,      0.79,      0.79,         0,         0,         0,         0,         0,      0.75,      0.55,         0,         0,         0,         0,      0.20
All,pk,walk,0108_003.0,WB,0108_003.0_WB,      4.00,O626,O626,      2.00,     19.00,     40.00,      1.96,      1.96,         0,         0,         0,         0,         0,      1.89,      1.49,         0,         0,         0,         0,      0.40
All,pk,walk,0108_004.0,NB,0108_004.0_NB,      4.00,O626,O626,      2.00,     21.00,     40.00,      0.60,      0.60,         0,         0,         0,         0,         0,      1.78,      1.41,         0,         0,         0,         0,      0.37
All,pk,walk,0108_005.0,NB,0108_005.0_NB,      4.00,O626,O626,      2.00,     23.00,     40.00,      0.57,      0.57,         0,         0,         0,         0,         0,      0.66,      0.62,         0,         0,         0,         0,      0.04
All,pk,walk,0108_005.5,NB,0108_005.5_NB,      4.00,O626,O626,      2.00,     25.00,     40.00,      0.89,      0.89,         0,         0,         0,         0,         0,      0.97,      0.90,         0,         0,         0,         0,      0.07
All,pk,walk,0108_006.0,NB,0108_006.0_NB,      4.00,O626,O626,      2.00,     27.00,     40.00,      0.94,      0.94,         0,         0,         0,         0,         0,      0.64,      0.63,         0,         0,         0,         0,      0.01
All,pk,walk,0108_007.0,NB,0108_007.0_NB,      4.00,O626,O626,      2.00,     31.00,     40.00,      0.66,      0.66,         0,         0,         0,         0,         0,      1.93,      1.93,         0,         0,         0,         0,         0
All,pk,walk,0108_007.5,NB,0108_007.5_NB,      4.00,O626,O626,      2.00,     32.00,     40.00,      0.01,      0.01,         0,         0,         0,         0,         0,      1.40,      1.40,         0,         0,         0,         0,         0
All,pk,walk,0108_008.0,NB,0108_008.0_NB,      4.00,O626,O626,      2.00,     34.00,     40.00,      0.39,      0.39,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,undefined,NB,undefined,      4.00,O626,O626,      2.00,     35.00,     40.00,      0.11,      0.11,         0,         0,         0,         0,         0,      0.31,      0.31,         0,         0,         0,         0,         0
All,pk,walk,0108_008.5,NB,0108_008.5_NB,      4.00,O626,O626,      2.00,     37.00,     40.00,      0.15,      0.15,         0,         0,         0,         0,         0,      1.35,      1.35,         0,         0,         0,         0,         0
All,pk,walk,0097_002.0,WB,0097_002.0_WB,      4.00,O626,O626,      2.00,     39.00,     40.00,      0.01,      0.01,         0,         0,         0,         0,         0,      1.02,      1.02,         0,         0,         0,         0,         0
All,pk,walk,0273_001.1,NB,0273_001.1_NB,      4.00,O627,O627,      1.00,      1.00,     45.00,      1.85,      1.84,         0,         0,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0273_002.1,NB,0273_002.1_NB,      4.00,O627,O627,      1.00,      2.00,     45.00,      2.08,      2.07,         0,         0,      0.01,         0,         0,      0.13,      0.13,         0,         0,         0,         0,         0
All,pk,walk,1442_000.0,EB,1442_000.0_EB,      4.00,O627,O627,      1.00,      3.00,     45.00,      0.81,      0.81,         0,         0,         0,         0,         0,      0.01,      0.01,         0,         0,         0,         0,         0
All,pk,walk,1442_000.1,EB,1442_000.1_EB,      4.00,O627,O627,      1.00,      4.00,     45.00,      0.01,      0.01,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,1442_000.1,WB,1442_000.1_WB,      4.00,O627,O627,      1.00,      5.00,     45.00,      4.23,      4.23,         0,         0,         0,         0,         0,      0.08,      0.08,         0,         0,         0,         0,         0
All,pk,walk,1456_000.0,NB,1456_000.0_NB,      4.00,O627,O627,      1.00,      6.00,     45.00,      0.01,         0,         0,         0,      0.01,         0,         0,      0.03,      0.03,         0,         0,         0,         0,         0
All,pk,walk,1456_000.2,NB,1456_000.2_NB,      4.00,O627,O627,      1.00,      9.00,     45.00,      5.89,      5.70,         0,         0,      0.19,         0,         0,      0.79,      0.79,         0,         0,         0,         0,         0
All,pk,walk,1456_001.0,NB,1456_001.0_NB,      4.00,O627,O627,      1.00,     12.00,     45.00,      4.44,      4.41,         0,         0,      0.03,         0,         0,      0.20,      0.20,         0,         0,         0,         0,         0
All,pk,walk,1456_001.7,NB,1456_001.7_NB,      4.00,O627,O627,      1.00,     14.00,     45.00,     10.76,     10.28,         0,         0,      0.48,         0,         0,      1.46,      1.46,         0,         0,         0,         0,         0
All,pk,walk,1474_000.8,WB,1474_000.8_WB,      4.00,O627,O627,      1.00,     16.00,     45.00,      3.85,      2.80,         0,         0,      0.82,         0,      0.23,      0.60,      0.60,         0,         0,         0,         0,         0
All,pk,walk,1474_000.0,WB,1474_000.0_WB,      4.00,O627,O627,      1.00,     20.00,     45.00,      3.32,      3.31,         0,         0,      0.01,         0,         0,      0.95,      0.95,         0,         0,         0,         0,         0
All,pk,walk,0232_000.3,EB,0232_000.3_EB,      4.00,O627,O627,      1.00,     21.00,     45.00,      0.94,      0.94,         0,         0,         0,         0,         0,      2.75,      2.75,         0,         0,         0,         0,         0
All,pk,walk,0232_000.9,NB,0232_000.9_NB,      4.00,O627,O627,      1.00,     24.00,     45.00,      7.55,      7.41,         0,         0,      0.14,         0,         0,      4.95,      3.39,         0,         0,      1.56,         0,         0
All,pk,walk,0232_001.3,NB,0232_001.3_NB,      4.00,O627,O627,      1.00,     27.00,     45.00,      9.06,      8.74,         0,         0,         0,         0,      0.32,     14.26,     14.20,         0,         0,      0.06,         0,         0
All,pk,walk,0193_005.2,WB,0193_005.2_WB,      4.00,O627,O627,      1.00,     28.00,     45.00,      1.68,      0.51,         0,         0,         0,         0,      1.17,     23.73,     23.66,         0,         0,      0.07,         0,         0
All,pk,walk,undefined,SB,undefined,      4.00,O627,O627,      1.00,     32.00,     45.00,      1.24,      1.24,         0,         0,         0,         0,         0,      1.30,      1.30,         0,         0,         0,         0,         0
All,pk,walk,undefined,NB,undefined,      4.00,O627,O627,      1.00,     34.00,     45.00,      5.90,      1.09,         0,         0,         0,         0,      4.81,      2.86,      2.85,         0,         0,      0.01,         0,         0
All,pk,walk,0193_004.5,WB,0193_004.5_WB,      4.00,O627,O627,      1.00,     37.00,     45.00,      3.38,      1.24,         0,         0,         0,         0,      2.14,      0.19,      0.19,         0,         0,         0,         0,         0
All,pk,walk,0193_003.8,WB,0193_003.8_WB,      4.00,O627,O627,      1.00,     41.00,     45.00,         0,         0,         0,         0,         0,         0,         0,      0.70,      0.70,         0,         0,         0,         0,         0
All,pk,walk,0126_004.0,SB,0126_004.0_SB,      4.00,O627,O627,      1.00,     42.00,     45.00,      0.31,      0.31,         0,         0,         0,         0,         0,      1.86,      1.86,         0,         0,         0,         0,         0
All,pk,walk,UTA_1006,WB,UTA_1006_WB,      4.00,O627,O627,      1.00,     49.00,     45.00,         0,         0,         0,         0,         0,         0,         0,     10.46,      1.79,         0,         0,         0,         0,      8.67
All,pk,walk,UTA_1006,EB,UTA_1006_EB,      4.00,O627,O627,      2.00,      1.00,     45.00,     13.41,      4.37,         0,         0,         0,         0,      9.04,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0193_003.8,EB,0193_003.8_EB,      4.00,O627,O627,      2.00,      9.00,     45.00,      7.93,      7.92,         0,         0,      0.01,         0,         0,      0.54,      0.23,         0,         0,         0,         0,      0.31
All,pk,walk,0193_004.2,EB,0193_004.2_EB,      4.00,O627,O627,      2.00,     10.00,     45.00,      1.67,      1.67,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0193_004.5,EB,0193_004.5_EB,      4.00,O627,O627,      2.00,     14.00,     45.00,      1.67,      1.67,         0,         0,         0,         0,         0,      0.84,      0.84,         0,         0,         0,         0,         0
All,pk,walk,undefined,SB,undefined,      4.00,O627,O627,      2.00,     17.00,     45.00,      1.24,      1.24,         0,         0,         0,         0,         0,      1.25,      0.18,         0,         0,         0,         0,      1.07
All,pk,walk,undefined,NB,undefined,      4.00,O627,O627,      2.00,     19.00,     45.00,      5.16,      4.65,         0,         0,      0.51,         0,         0,      2.83,      2.83,         0,         0,         0,         0,         0
All,pk,walk,0193_005.2,EB,0193_005.2_EB,      4.00,O627,O627,      2.00,     21.00,     45.00,      2.83,      2.67,         0,         0,      0.16,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,pk,walk,0232_001.3,SB,0232_001.3_SB,      4.00,O627,O627,      2.00,     25.00,     45.00,      7.07,      5.60,         0,         0,      1.47,         0,         0,     25.67,     18.18,         0,         0,         0,         0,      7.49
All,pk,walk,0232_000.9,SB,0232_000.9_SB,      4.00,O627,O627,      2.00,     26.00,     45.00,      0.41,      0.41,         0,         0,         0,         0,         0,      0.77,      0.64,         0,         0,         0,         0,      0.13
All,pk,walk,0232_000.3,SB,0232_000.3_SB,      4.00,O627,O627,      2.00,     27.00,     45.00,      1.73,      1.71,         0,         0,      0.02,         0,         0,      5.13,      2.99,         0,         0,      2.14,         0,         0
